mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm,slowdown
bcsstk18.mat,432,1e-06,43200,6831,230,721,9.797228944232077e-07,True,0.276236458,4077711.2807236975,1.6689814814814814
bcsstk18.mat,432,1e-06,43200,1110,385,2466,9.93642144314793e-07,True,0.942753625,123030374.49389856,5.708333333333333
bcsstk18.mat,432,1e-06,43200,2086,72,1731,9.816172887476712e-07,True,0.658106625,5107038.942145605,4.006944444444445
bcsstk18.mat,432,1e-06,43200,3325,27,463,9.949086897490876e-07,True,0.190882291,672523.94843536,1.0717592592592593
bcsstk18.mat,432,1e-06,43200,8574,202,43199,5.286264495165789e-05,False,16.376670667,12290761671.040686,99.99768518518519
bcsstk18.mat,432,1e-06,43200,10249,49,3386,9.938947209335506e-07,True,1.286291625,314168463.0683544,7.837962962962963
bcsstk18.mat,432,1e-06,43200,10611,202,1901,9.797124510912217e-07,True,0.740081,54580447.88807072,4.400462962962963
bcsstk18.mat,432,1e-06,43200,9820,231,29860,9.999304899839494e-07,True,11.5299165,2052133446.2350714,69.12037037037037
bcsstk18.mat,432,1e-06,43200,3980,117,907,9.58729740603728e-07,True,0.351231542,50456157.16089914,2.099537037037037
bcsstk18.mat,432,1e-06,43200,3430,402,1642,9.96000103524868e-07,True,0.633949042,507312.2870232,3.800925925925926
bcsstk18.mat,432,1e-06,43200,1199,63,43199,0.00014162957722485954,False,16.471981292,131226813.0750926,99.99768518518519
bcsstk18.mat,432,1e-06,43200,10698,356,441,9.783247583022817e-07,True,0.171853916,1.0,1.0208333333333333
bcsstk18.mat,432,1e-06,43200,1544,365,436,9.927630663348725e-07,True,0.16861375,1.0,1.0092592592592593
bcsstk18.mat,432,1e-06,43200,8540,283,3343,9.993222074999653e-07,True,1.304232125,90835628.80522205,7.738425925925926
bcsstk18.mat,432,1e-06,43200,2603,97,1838,9.891680145117985e-07,True,0.695697166,2506563.5025785672,4.25462962962963
bcsstk18.mat,432,1e-06,43200,7375,369,43199,6.8481733268499365e-06,False,16.47622,5109706063.052433,99.99768518518519
bcsstk18.mat,432,1e-06,43200,2631,430,462,9.956825154488676e-07,True,0.177602208,81394121.6830838,1.0694444444444444
bcsstk18.mat,432,1e-06,43200,9450,356,561,9.701947360773036e-07,True,0.212170084,2161793.1587728937,1.2986111111111112
bcsstk18.mat,432,1e-06,43200,8857,44,523,9.932771279616245e-07,True,0.204345583,2356755.0657531787,1.2106481481481481
bcsstk18.mat,432,1e-06,43200,1134,73,5597,9.901286775599699e-07,True,2.081009333,9810313.971852776,12.956018518518519
bcsstk18.mat,432,1e-06,43200,589,44,449,9.316549557289025e-07,True,0.193452292,4860.613282248218,1.0393518518518519
bcsstk18.mat,432,1e-06,43200,4649,194,459,9.941549790648798e-07,True,0.180382791,1826.4405512735984,1.0625
bcsstk18.mat,432,1e-06,43200,10372,239,1532,9.831963315077131e-07,True,0.583286584,52639492.63506333,3.5462962962962963
bcsstk18.mat,432,1e-06,43200,5455,244,11527,9.959029441335571e-07,True,4.404599458,404428487.7331681,26.68287037037037
bcsstk18.mat,432,1e-06,43200,2068,389,998,9.94437550950795e-07,True,0.386916625,3439928.8250685893,2.310185185185185
bcsstk18.mat,432,1e-06,43200,10032,27,13842,9.953856337346466e-07,True,5.326195791,4146782376.833515,32.041666666666664
bcsstk18.mat,432,1e-06,43200,2582,387,43199,1.2962310081176023e-06,False,16.517286,193612282.35830045,99.99768518518519
bcsstk18.mat,432,1e-06,43200,3303,384,43199,1.315366303267227e-06,False,16.365052042,143887087.5004299,99.99768518518519
bcsstk18.mat,432,1e-06,43200,3952,398,43199,5.0860603266759464e-06,False,16.398969916,223705109.84252387,99.99768518518519
bcsstk18.mat,432,1e-06,43200,1172,294,20331,9.983322111379824e-07,True,7.680691333,512858887.02637744,47.0625
bcsstk18.mat,432,1e-06,43200,2531,271,1117,9.930597595681172e-07,True,0.427218333,29129370.06200804,2.5856481481481484
bcsstk18.mat,432,1e-06,43200,11121,275,445,9.992248050935594e-07,True,0.172138666,74.63083032609812,1.0300925925925926
bcsstk18.mat,432,1e-06,43200,10336,405,43199,1.4264580616560667e-06,False,16.254004833,24747487.485692028,99.99768518518519
bcsstk18.mat,432,1e-06,43200,5577,57,22681,9.982751171796628e-07,True,8.524540792,557348939.8272212,52.50231481481482
bcsstk18.mat,432,1e-06,43200,6173,333,450,9.419072958604594e-07,True,0.175347625,156926.73758495314,1.0416666666666667
bcsstk18.mat,432,1e-06,43200,8921,377,1472,9.913706174318049e-07,True,0.555521584,1295090.0075001065,3.4074074074074074
bcsstk18.mat,432,1e-06,43200,10921,42,1759,9.857741716853733e-07,True,0.665581333,98625463.74278097,4.0717592592592595
bcsstk18.mat,432,1e-06,43200,3171,42,17041,9.98230305684329e-07,True,6.406559875,6747763559.424971,39.44675925925926
bcsstk18.mat,432,1e-06,43200,5879,128,441,9.98336964981812e-07,True,0.173660292,1.0,1.0208333333333333
bcsstk18.mat,432,1e-06,43200,4024,313,43199,6.19379076660999e-05,False,16.38313775,5786222089.678379,99.99768518518519
bcsstk18.mat,432,1e-06,43200,11561,93,43199,0.00011960418206085035,False,16.083836583,422069992.2535065,99.99768518518519
bcsstk18.mat,432,1e-06,43200,431,44,4595,9.9751767099586e-07,True,1.688301875,508997197.32627296,10.636574074074074
bcsstk18.mat,432,1e-06,43200,5234,224,811,9.38864377337868e-07,True,0.303235166,3876657.2312226817,1.8773148148148149
bcsstk18.mat,432,1e-06,43200,3364,215,8952,9.990259108880815e-07,True,3.248453375,199517344.89519048,20.72222222222222
bcsstk18.mat,432,1e-06,43200,8321,42,441,9.60900048292226e-07,True,0.168992667,107.66894530207941,1.0208333333333333
bcsstk18.mat,432,1e-06,43200,4992,426,480,9.959022075633183e-07,True,0.180615541,40139979.46085669,1.1111111111111112
bcsstk18.mat,432,1e-06,43200,9708,189,587,9.861416860593133e-07,True,0.219881958,1913633.0208183464,1.3587962962962963
bcsstk18.mat,432,1e-06,43200,9720,366,43199,9.49591117154311e-06,False,16.745590542,559828066.7584537,99.99768518518519
bcsstk18.mat,432,1e-06,43200,5879,57,449,9.708900757182877e-07,True,0.173683417,1.0,1.0393518518518519
bcsstk18.mat,432,1e-06,43200,583,363,43199,1.8395268701402768e-05,False,16.789774792,585855450.2234168,99.99768518518519
bcsstk18.mat,432,1e-06,43200,9644,419,426,8.902730227842122e-07,True,0.17390175,2563418.330869195,0.9861111111111112
bcsstk18.mat,432,1e-06,43200,5679,55,894,9.818854453269807e-07,True,0.3632275,3866561.4062863598,2.0694444444444446
bcsstk18.mat,432,1e-06,43200,1967,258,43199,3.986962002113765e-05,False,17.25825875,141596790.6106332,99.99768518518519
bcsstk18.mat,432,1e-06,43200,3963,425,426,8.108292722459999e-07,True,0.169098958,97736.1632516011,0.9861111111111112
bcsstk18.mat,432,1e-06,43200,1350,350,543,9.824958772755484e-07,True,0.211403417,1039415.3637530708,1.2569444444444444
bcsstk18.mat,432,1e-06,43200,2839,359,4245,9.907158166331305e-07,True,1.642151209,29652200.36282832,9.82638888888889
bcsstk18.mat,432,1e-06,43200,5966,195,43199,3.8279046487161306e-05,False,16.838812041,7031096598.9860735,99.99768518518519
bcsstk18.mat,432,1e-06,43200,1433,43,443,9.954269111238734e-07,True,0.177569,1.0,1.025462962962963
bcsstk18.mat,432,1e-06,43200,2934,22,1474,9.927112815860998e-07,True,0.544320208,67298571.71225373,3.412037037037037
bcsstk18.mat,432,1e-06,43200,2806,215,30904,9.985248417085334e-07,True,11.385297459,961267552.2352363,71.53703703703704
bcsstk18.mat,432,1e-06,43200,10720,68,9907,9.89504528368292e-07,True,3.822031292,3815359.872502593,22.93287037037037
bcsstk18.mat,432,1e-06,43200,1325,429,1141,9.90033494302015e-07,True,0.454777917,51360325.216530375,2.6412037037037037
bcsstk18.mat,432,1e-06,43200,8390,137,17491,9.99853811883465e-07,True,6.871328541,774023615.6013669,40.488425925925924
bcsstk18.mat,432,1e-06,43200,9710,6,673,9.818105770668578e-07,True,0.271294042,27278230.525616605,1.5578703703703705
bcsstk18.mat,432,1e-06,43200,8698,213,454,9.426995690865944e-07,True,0.19242525,2068256.1170604473,1.0509259259259258
bcsstk18.mat,432,1e-06,43200,6176,172,1694,9.877789214121086e-07,True,0.67470075,50159554.31758299,3.9212962962962963
bcsstk18.mat,432,1e-06,43200,7853,189,683,9.70524428774775e-07,True,0.2726095,7993607.469497782,1.5810185185185186
bcsstk18.mat,432,1e-06,43200,604,144,1131,9.960084983723216e-07,True,0.445272166,21926884.747744426,2.6180555555555554
bcsstk18.mat,432,1e-06,43200,6532,274,685,9.955039546152578e-07,True,0.27277375,3876831.004058232,1.5856481481481481
bcsstk18.mat,432,1e-06,43200,9204,351,1292,9.94906974958045e-07,True,0.515441958,30747943.27833642,2.990740740740741
bcsstk18.mat,432,1e-06,43200,3301,48,455,9.365202808799563e-07,True,0.196747708,3779313.6624777876,1.0532407407407407
bcsstk18.mat,432,1e-06,43200,8071,379,10731,9.956663129925344e-07,True,4.11715025,95576649.49945213,24.84027777777778
bcsstk18.mat,432,1e-06,43200,1940,32,444,9.74407386358378e-07,True,0.17111525,1.0,1.0277777777777777
bcsstk18.mat,432,1e-06,43200,1722,31,512,9.873495741967053e-07,True,0.198245833,436052.3880886625,1.1851851851851851
bcsstk18.mat,432,1e-06,43200,4974,289,676,9.803589748057897e-07,True,0.261711042,3678317.1536749774,1.5648148148148149
