mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm,slowdown
cbuckle.mat,341,1e-06,34100,1494,229,34099,4.72550055970385e-06,False,23.114599417,26052.04495043856,99.99706744868035
cbuckle.mat,341,1e-06,34100,9804,184,34099,5.8308841401421855e-06,False,23.246871083,39005.94736815696,99.99706744868035
cbuckle.mat,341,1e-06,34100,11864,29,343,9.726016066249836e-07,True,0.23487275,76.9307146375516,1.0058651026392962
cbuckle.mat,341,1e-06,34100,3825,115,342,9.517286043918276e-07,True,0.243063125,16.781768919480257,1.002932551319648
cbuckle.mat,341,1e-06,34100,8706,186,14700,9.985142690290048e-07,True,10.085181541,30761.99912383492,43.10850439882698
cbuckle.mat,341,1e-06,34100,9651,311,342,9.503793653053516e-07,True,0.239750459,32.25062962782246,1.002932551319648
cbuckle.mat,341,1e-06,34100,10663,70,369,9.777763408733557e-07,True,0.253354959,528.5716971470785,1.0821114369501466
cbuckle.mat,341,1e-06,34100,6297,103,376,9.525137223673103e-07,True,0.256069792,99.92319213655702,1.1026392961876832
cbuckle.mat,341,1e-06,34100,1135,18,344,9.03442686451784e-07,True,0.235231084,485.2377222525232,1.0087976539589443
cbuckle.mat,341,1e-06,34100,3858,38,2462,9.79262063336445e-07,True,1.653604916,40881.72490786561,7.219941348973607
cbuckle.mat,341,1e-06,34100,3992,43,346,9.99677602728701e-07,True,0.2458635,76.88454363577621,1.0146627565982405
cbuckle.mat,341,1e-06,34100,11703,93,342,9.755126902473517e-07,True,0.242729625,60.91016197609116,1.002932551319648
cbuckle.mat,341,1e-06,34100,10748,286,351,9.73087992536308e-07,True,0.248036667,101.18496015020143,1.029325513196481
cbuckle.mat,341,1e-06,34100,4130,128,402,9.841845072867546e-07,True,0.284260291,98.38813812293664,1.1788856304985338
cbuckle.mat,341,1e-06,34100,9658,31,361,9.961832739212878e-07,True,0.256564833,376.9187457713622,1.0586510263929618
cbuckle.mat,341,1e-06,34100,2253,165,360,9.656911970791847e-07,True,0.255532416,56.46446414928033,1.0557184750733137
cbuckle.mat,341,1e-06,34100,2870,323,323,8.918169688227101e-07,True,0.2297985,99.92319213655638,0.9472140762463344
cbuckle.mat,341,1e-06,34100,2229,102,344,9.861925976356926e-07,True,0.244956333,56.464464149281675,1.0087976539589443
cbuckle.mat,341,1e-06,34100,5328,8,2425,9.980968598811412e-07,True,1.6760055,27699.32004036675,7.1114369501466275
cbuckle.mat,341,1e-06,34100,6257,322,10933,9.994597227887435e-07,True,7.354927,39365.78075627297,32.06158357771261
cbuckle.mat,341,1e-06,34100,11781,136,378,9.861044998817798e-07,True,0.257436792,65.19155600888959,1.1085043988269794
cbuckle.mat,341,1e-06,34100,7164,127,1055,9.996956387496553e-07,True,0.707912875,4362.928096790963,3.093841642228739
cbuckle.mat,341,1e-06,34100,12614,326,331,9.784608648300948e-07,True,0.225202,51.867327835370844,0.9706744868035191
cbuckle.mat,341,1e-06,34100,7382,163,345,9.043574654064124e-07,True,0.235492959,21.95296504099127,1.0117302052785924
cbuckle.mat,341,1e-06,34100,7748,200,344,9.947975655978832e-07,True,0.248674208,28.715757758708964,1.0087976539589443
cbuckle.mat,341,1e-06,34100,4849,106,367,9.91467768150713e-07,True,0.252675375,528.5716971470669,1.0762463343108504
cbuckle.mat,341,1e-06,34100,10397,166,941,9.98310940072406e-07,True,0.635313,2238.58504463419,2.7595307917888565
cbuckle.mat,341,1e-06,34100,7211,210,9460,9.995183901035323e-07,True,6.490102333,40881.724907865726,27.741935483870968
cbuckle.mat,341,1e-06,34100,10686,118,19391,9.9751562609379e-07,True,13.227128667,40881.72490786609,56.86510263929619
cbuckle.mat,341,1e-06,34100,4873,180,440,9.84726556161041e-07,True,0.30356425,528.5716971470615,1.2903225806451613
cbuckle.mat,341,1e-06,34100,12111,98,387,9.423219215242015e-07,True,0.265046,76.9307146375512,1.1348973607038124
cbuckle.mat,341,1e-06,34100,7317,74,355,9.375984464279647e-07,True,0.243911833,101.1849601502039,1.0410557184750733
cbuckle.mat,341,1e-06,34100,936,283,1766,9.993760239621139e-07,True,1.193701417,16843.244836425598,5.178885630498534
cbuckle.mat,341,1e-06,34100,644,225,335,9.823137706214944e-07,True,0.229693875,27.12350471325276,0.9824046920821115
cbuckle.mat,341,1e-06,34100,1680,71,3673,9.998934553495925e-07,True,2.476742167,27699.320040366747,10.771260997067449
cbuckle.mat,341,1e-06,34100,4942,27,351,9.986371510767652e-07,True,0.242728042,376.9187457713622,1.029325513196481
cbuckle.mat,341,1e-06,34100,1978,155,867,9.812939096565162e-07,True,0.590246583,376.91874577136326,2.5425219941348973
cbuckle.mat,341,1e-06,34100,5317,134,481,9.832420820458755e-07,True,0.327610708,528.5716971470678,1.4105571847507332
cbuckle.mat,341,1e-06,34100,8835,135,382,9.905375747022992e-07,True,0.263536666,65.19155600888968,1.1202346041055717
cbuckle.mat,341,1e-06,34100,1231,338,338,9.090580402332659e-07,True,0.239182667,528.5716971470727,0.9912023460410557
cbuckle.mat,341,1e-06,34100,9102,142,21053,9.994793903432136e-07,True,14.245256209,34714.96634772739,61.73900293255132
cbuckle.mat,341,1e-06,34100,8715,30,352,9.928122688875388e-07,True,0.240134459,69.29642112002827,1.032258064516129
cbuckle.mat,341,1e-06,34100,10220,249,380,9.866285446204053e-07,True,0.25950925,103.29957108037185,1.1143695014662756
cbuckle.mat,341,1e-06,34100,7598,257,333,9.663434397493166e-07,True,0.228847333,32.25062962782199,0.9765395894428153
cbuckle.mat,341,1e-06,34100,10954,276,483,9.852696872957606e-07,True,0.3400715,376.9187457713613,1.4164222873900294
cbuckle.mat,341,1e-06,34100,8256,156,19263,9.973354647000144e-07,True,13.004486416,24333.44828327316,56.489736070381234
cbuckle.mat,341,1e-06,34100,6449,52,6801,9.98180203012905e-07,True,4.676109167,40486.89694517304,19.944281524926687
cbuckle.mat,341,1e-06,34100,4625,93,4224,9.92868987286059e-07,True,2.919226417,20701.400466745003,12.387096774193548
cbuckle.mat,341,1e-06,34100,17,302,7807,9.954136702459623e-07,True,5.343403959,41391.22393238923,22.89442815249267
cbuckle.mat,341,1e-06,34100,6998,306,341,9.484541736554343e-07,True,0.24707775,7.037574106162132,1.0
cbuckle.mat,341,1e-06,34100,6325,72,375,9.572765720393107e-07,True,0.269174667,528.5716971470675,1.099706744868035
cbuckle.mat,341,1e-06,34100,4420,276,483,9.97377257318009e-07,True,0.345208375,376.91874577136457,1.4164222873900294
cbuckle.mat,341,1e-06,34100,910,105,488,9.858653749599546e-07,True,0.349492958,373.36910125583336,1.4310850439882699
cbuckle.mat,341,1e-06,34100,4359,180,352,9.922009872091274e-07,True,0.253572875,42.27388032479567,1.032258064516129
cbuckle.mat,341,1e-06,34100,1733,306,5939,9.960646939468164e-07,True,4.062206917,29270.744103912737,17.41642228739003
cbuckle.mat,341,1e-06,34100,332,189,342,9.503985202688417e-07,True,0.234174042,11.703177872877255,1.002932551319648
cbuckle.mat,341,1e-06,34100,10351,119,440,9.840355911948005e-07,True,0.299867333,528.5716971470792,1.2903225806451613
cbuckle.mat,341,1e-06,34100,2419,96,431,9.683930487560041e-07,True,0.294899875,528.5716971470662,1.2639296187683284
cbuckle.mat,341,1e-06,34100,6265,309,371,9.808852463999559e-07,True,0.253647417,485.2377222525211,1.0879765395894427
cbuckle.mat,341,1e-06,34100,1078,120,947,9.541863303765753e-07,True,0.636803208,376.91874577136343,2.777126099706745
cbuckle.mat,341,1e-06,34100,7369,171,442,9.793677321226033e-07,True,0.306646916,528.571697147069,1.2961876832844574
cbuckle.mat,341,1e-06,34100,12970,126,647,9.819045683689526e-07,True,0.439873708,376.9187457713646,1.8973607038123168
cbuckle.mat,341,1e-06,34100,5394,105,3165,9.934591403171076e-07,True,2.137256208,26052.044950438565,9.281524926686217
cbuckle.mat,341,1e-06,34100,12382,313,315,9.739554731166977e-07,True,0.216180167,376.91874577136105,0.9237536656891495
cbuckle.mat,341,1e-06,34100,13469,242,34099,5.2996848269782825e-06,False,23.313140042,41164.52087921966,99.99706744868035
cbuckle.mat,341,1e-06,34100,10785,299,333,9.535340500614689e-07,True,0.241571084,21.952965040990165,0.9765395894428153
cbuckle.mat,341,1e-06,34100,1027,27,344,9.902753506874354e-07,True,0.235669291,482.6744522348505,1.0087976539589443
cbuckle.mat,341,1e-06,34100,3114,154,30713,9.998515311100385e-07,True,21.46900225,40881.72490786573,90.0674486803519
cbuckle.mat,341,1e-06,34100,3544,133,801,9.935932075463034e-07,True,0.542486458,376.9187457713633,2.3489736070381233
cbuckle.mat,341,1e-06,34100,12520,144,802,9.997153906008058e-07,True,0.541257,376.9187457713634,2.3519061583577714
cbuckle.mat,341,1e-06,34100,2786,14,396,9.835075453475066e-07,True,0.267849333,98.38813812293667,1.1612903225806452
cbuckle.mat,341,1e-06,34100,10210,143,744,9.855950753465036e-07,True,0.501840917,376.9187457713634,2.1818181818181817
cbuckle.mat,341,1e-06,34100,1284,233,7620,9.99459014634194e-07,True,5.152179292,22548.26007189119,22.346041055718477
cbuckle.mat,341,1e-06,34100,8864,20,400,9.506110674598036e-07,True,0.272282083,80.43873357921781,1.1730205278592376
cbuckle.mat,341,1e-06,34100,9410,104,354,9.866201422816666e-07,True,0.241692292,94.51586045195688,1.0381231671554252
cbuckle.mat,341,1e-06,34100,3293,57,839,9.87693333798779e-07,True,0.5815125,4362.9280967907935,2.4604105571847508
cbuckle.mat,341,1e-06,34100,7670,20,343,8.971295595976587e-07,True,0.234264208,37.30754897538899,1.0058651026392962
cbuckle.mat,341,1e-06,34100,7018,316,317,9.663094417112822e-07,True,0.216663833,376.9187457713623,0.9296187683284457
cbuckle.mat,341,1e-06,34100,1112,81,342,9.66209886461211e-07,True,0.2329405,47.132326008577394,1.002932551319648
cbuckle.mat,341,1e-06,34100,7209,93,373,9.847207421050091e-07,True,0.255261584,102.16996166497503,1.093841642228739
cbuckle.mat,341,1e-06,34100,2001,171,370,9.742676286517925e-07,True,0.252686333,65.1915560088912,1.0850439882697946
cbuckle.mat,341,1e-06,34100,8612,181,383,9.651681588539915e-07,True,0.259651833,73.21314374717583,1.1231671554252198
cbuckle.mat,341,1e-06,34100,8005,49,370,9.27748555594441e-07,True,0.252805625,528.5716971470717,1.0850439882697946
cbuckle.mat,341,1e-06,34100,852,79,1457,9.976083743148748e-07,True,0.971779791,14842.6717153001,4.2727272727272725
cbuckle.mat,341,1e-06,34100,8978,219,369,9.677264909664758e-07,True,0.25089025,83.72742085324133,1.0821114369501466
cbuckle.mat,341,1e-06,34100,13068,318,1775,9.9667855474685e-07,True,1.191791167,12801.883698992398,5.205278592375366
cbuckle.mat,341,1e-06,34100,1439,11,1652,9.923618530655398e-07,True,1.157339292,33487.85175908963,4.844574780058651
cbuckle.mat,341,1e-06,34100,2908,281,451,9.755956555922376e-07,True,0.317166916,376.9187457713634,1.3225806451612903
cbuckle.mat,341,1e-06,34100,13641,148,413,9.672929033629702e-07,True,0.291425333,103.29957108037331,1.2111436950146628
cbuckle.mat,341,1e-06,34100,10934,1,349,9.897858929760597e-07,True,0.245596875,99.92319213655412,1.0234604105571847
cbuckle.mat,341,1e-06,34100,725,112,9464,9.98533100581135e-07,True,6.436158792,39365.78075627319,27.75366568914956
cbuckle.mat,341,1e-06,34100,11911,225,424,9.198374357219688e-07,True,0.288718958,528.5716971470614,1.2434017595307918
cbuckle.mat,341,1e-06,34100,12370,41,345,9.797903351695052e-07,True,0.237409,376.9187457713612,1.0117302052785924
cbuckle.mat,341,1e-06,34100,12352,274,474,9.994537277205852e-07,True,0.321076667,376.9187457713612,1.3900293255131966
cbuckle.mat,341,1e-06,34100,8382,117,4432,9.970848439314357e-07,True,3.028163666,26052.044950438885,12.997067448680351
cbuckle.mat,341,1e-06,34100,5939,135,28026,9.993551023598023e-07,True,18.997188875,37813.4635305168,82.18768328445748
cbuckle.mat,341,1e-06,34100,414,9,442,9.931782445298809e-07,True,0.30851425,6499.037571140483,1.2961876832844574
cbuckle.mat,341,1e-06,34100,7842,20,918,9.98484753204696e-07,True,0.618592084,16843.244836425485,2.69208211143695
cbuckle.mat,341,1e-06,34100,3138,256,12241,9.971135046986682e-07,True,8.340349334,40881.72490786579,35.89736070381232
cbuckle.mat,341,1e-06,34100,3098,246,385,9.642499642492498e-07,True,0.266346041,102.16996166497488,1.1290322580645162
cbuckle.mat,341,1e-06,34100,10492,221,723,9.95517030142248e-07,True,0.51522825,373.6908890850357,2.1202346041055717
cbuckle.mat,341,1e-06,34100,12163,166,441,9.77352513642511e-07,True,0.309142583,528.5716971470624,1.2932551319648093
cbuckle.mat,341,1e-06,34100,9973,200,397,9.673522010194466e-07,True,0.274144708,528.5716971470742,1.1642228739002933
cbuckle.mat,341,1e-06,34100,9465,276,335,9.772443980764272e-07,True,0.231227916,28.716580724447166,0.9824046920821115
cbuckle.mat,341,1e-06,34100,11561,85,4354,9.95457047105447e-07,True,2.91557975,22548.260071890934,12.7683284457478
cbuckle.mat,341,1e-06,34100,11363,68,2547,9.97232376903648e-07,True,1.724053625,18797.97039919945,7.469208211143695
cbuckle.mat,341,1e-06,34100,10842,105,7222,9.918296458418252e-07,True,4.847893709,39981.1198375811,21.178885630498534
cbuckle.mat,341,1e-06,34100,8573,316,6901,9.987992462357635e-07,True,4.637525875,29270.74410391284,20.237536656891496
cbuckle.mat,341,1e-06,34100,8652,158,12591,9.99934626593079e-07,True,8.486224416,29270.744103912693,36.92375366568915
cbuckle.mat,341,1e-06,34100,10996,222,787,9.685811904260634e-07,True,0.538387667,376.9187457713622,2.30791788856305
cbuckle.mat,341,1e-06,34100,3362,25,343,9.479884059575419e-07,True,0.238093625,103.29957108037338,1.0058651026392962
cbuckle.mat,341,1e-06,34100,3045,136,342,9.930724804458248e-07,True,0.242331625,21.95296504099104,1.002932551319648
cbuckle.mat,341,1e-06,34100,11122,52,414,9.757057480098223e-07,True,0.301054708,376.9187457713634,1.2140762463343109
cbuckle.mat,341,1e-06,34100,410,23,343,9.392739725212628e-07,True,0.243252125,16.781768919478115,1.0058651026392962
cbuckle.mat,341,1e-06,34100,1290,68,3188,9.975059664632658e-07,True,2.148253916,22548.26007189119,9.348973607038124
cbuckle.mat,341,1e-06,34100,4530,7,4076,9.963317555441295e-07,True,2.756664333,36880.74334479067,11.95307917888563
cbuckle.mat,341,1e-06,34100,6757,9,342,9.516392820025318e-07,True,0.2437455,528.57169714707,1.002932551319648
cbuckle.mat,341,1e-06,34100,7594,120,944,9.9152753196378e-07,True,0.665460041,376.9187457713624,2.768328445747801
cbuckle.mat,341,1e-06,34100,2624,15,344,9.776639153054118e-07,True,0.24703975,74.31559217727258,1.0087976539589443
cbuckle.mat,341,1e-06,34100,12322,1,342,9.690274374730318e-07,True,0.243102042,376.9187457713599,1.002932551319648
cbuckle.mat,341,1e-06,34100,1851,141,373,9.597814232370965e-07,True,0.266312625,69.29642112003006,1.093841642228739
cbuckle.mat,341,1e-06,34100,9844,119,747,9.972694151066208e-07,True,0.522300375,376.91874577136446,2.190615835777126
cbuckle.mat,341,1e-06,34100,12409,57,384,9.745602463470395e-07,True,0.272395542,528.571697147083,1.1260997067448681
cbuckle.mat,341,1e-06,34100,3841,276,380,9.502866151492852e-07,True,0.271007416,528.5716971470665,1.1143695014662756
cbuckle.mat,341,1e-06,34100,3876,338,9285,9.98189084401508e-07,True,6.36058325,39884.57748610781,27.228739002932553
cbuckle.mat,341,1e-06,34100,12066,14,2087,9.9464017061856e-07,True,1.42597425,29270.74410391309,6.120234604105572
cbuckle.mat,341,1e-06,34100,10720,287,430,9.98235586702024e-07,True,0.296014208,373.69088908503574,1.2609970674486803
cbuckle.mat,341,1e-06,34100,7475,313,34099,2.7080268313587203e-06,False,22.975447125,39981.11983758116,99.99706744868035
cbuckle.mat,341,1e-06,34100,8105,242,34099,1.9299474710302964e-05,False,23.541356625,34714.966347727306,99.99706744868035
cbuckle.mat,341,1e-06,34100,12365,125,10582,9.979483057553306e-07,True,7.148109042,33487.851759090205,31.032258064516128
cbuckle.mat,341,1e-06,34100,10141,26,343,9.902569058070178e-07,True,0.235037417,485.23772225252173,1.0058651026392962
cbuckle.mat,341,1e-06,34100,5794,192,620,9.75381801802575e-07,True,0.429860875,376.91874577136235,1.8181818181818181
cbuckle.mat,341,1e-06,34100,2363,181,12731,9.997679460894811e-07,True,8.506680208,20701.40046674483,37.334310850439884
cbuckle.mat,341,1e-06,34100,8592,173,18662,9.992404575636219e-07,True,12.756213166,29270.74410391291,54.72727272727273
cbuckle.mat,341,1e-06,34100,625,305,368,9.215776232408227e-07,True,0.264034917,528.5716971470652,1.0791788856304985
cbuckle.mat,341,1e-06,34100,4069,97,463,9.636314065994242e-07,True,0.330555958,528.5716971470653,1.3577712609970674
cbuckle.mat,341,1e-06,34100,7835,71,6114,9.995990008716434e-07,True,4.235723666,37813.46353051617,17.929618768328446
cbuckle.mat,341,1e-06,34100,11134,230,827,9.8669623050957e-07,True,0.579808375,376.91874577136554,2.4252199413489737
cbuckle.mat,341,1e-06,34100,13119,53,344,9.856687260418021e-07,True,0.244376584,99.92319213655516,1.0087976539589443
cbuckle.mat,341,1e-06,34100,9865,120,491,9.894717189548515e-07,True,0.346395667,528.5716971470678,1.4398826979472141
cbuckle.mat,341,1e-06,34100,12743,154,24175,9.993594508484968e-07,True,16.537540834,36880.74334479121,70.89442815249267
cbuckle.mat,341,1e-06,34100,6601,225,424,9.175441828865141e-07,True,0.287544791,528.5716971470616,1.2434017595307918
cbuckle.mat,341,1e-06,34100,12483,8,489,9.542472397784087e-07,True,0.332822792,86.78763231603499,1.434017595307918
cbuckle.mat,341,1e-06,34100,960,240,8137,9.951434079140663e-07,True,5.493753208,16843.24483642563,23.86217008797654
cbuckle.mat,341,1e-06,34100,2013,312,336,9.952035387787307e-07,True,0.228885042,65.1915560088897,0.9853372434017595
cbuckle.mat,341,1e-06,34100,11602,146,831,9.60541743453702e-07,True,0.5578705,376.91874577136554,2.436950146627566
cbuckle.mat,341,1e-06,34100,12873,161,405,9.848397254671678e-07,True,0.275725833,94.51586045195458,1.187683284457478
cbuckle.mat,341,1e-06,34100,8541,36,343,9.796748281871438e-07,True,0.249754791,76.93071463755155,1.0058651026392962
cbuckle.mat,341,1e-06,34100,10679,39,512,9.955954173872199e-07,True,0.356955208,6499.037571140723,1.501466275659824
cbuckle.mat,341,1e-06,34100,10821,12,333,9.795846814464e-07,True,0.229831291,21.95296504098962,0.9765395894428153
cbuckle.mat,341,1e-06,34100,11737,304,356,9.970761502548598e-07,True,0.24506975,485.2377222525308,1.0439882697947214
cbuckle.mat,341,1e-06,34100,9956,241,432,9.888390433564395e-07,True,0.296033667,102.16996166497707,1.2668621700879765
cbuckle.mat,341,1e-06,34100,5050,186,799,9.800155317722186e-07,True,0.54097675,376.9187457713623,2.343108504398827
cbuckle.mat,341,1e-06,34100,2429,274,2746,9.97182523806041e-07,True,1.849420833,18797.970399199174,8.052785923753666
cbuckle.mat,341,1e-06,34100,11327,321,1932,9.999235775205981e-07,True,1.304360083,18797.970399199454,5.665689149560118
cbuckle.mat,341,1e-06,34100,6757,86,387,9.737059676111205e-07,True,0.277234917,528.57169714707,1.1348973607038124
cbuckle.mat,341,1e-06,34100,5647,41,344,9.781422501663515e-07,True,0.235926625,528.5716971470738,1.0087976539589443
cbuckle.mat,341,1e-06,34100,8279,303,8555,9.971177890253813e-07,True,5.8374255,33487.851759089885,25.087976539589445
cbuckle.mat,341,1e-06,34100,8024,246,351,9.616391114079217e-07,True,0.24358325,51.867327835372606,1.029325513196481
cbuckle.mat,341,1e-06,34100,9025,181,451,9.991888030571828e-07,True,0.308817375,528.5716971470634,1.3225806451612903
cbuckle.mat,341,1e-06,34100,10702,227,570,9.937806532028398e-07,True,0.387599917,376.918745771361,1.6715542521994136
cbuckle.mat,341,1e-06,34100,5740,171,790,9.924417849774953e-07,True,0.540641791,376.9187457713634,2.3167155425219943
cbuckle.mat,341,1e-06,34100,12781,332,332,7.917274896581095e-07,True,0.242081458,528.5716971470622,0.9736070381231672
cbuckle.mat,341,1e-06,34100,6918,283,457,9.93214091169646e-07,True,0.330100042,565.2452320337393,1.3401759530791788
cbuckle.mat,341,1e-06,34100,77,78,3973,9.942006588355855e-07,True,2.784979875,41391.2239323893,11.651026392961876
cbuckle.mat,341,1e-06,34100,7318,263,586,9.516789446455189e-07,True,0.395796208,376.91874577136235,1.718475073313783
cbuckle.mat,341,1e-06,34100,8972,110,341,9.97394872451598e-07,True,0.232994375,83.72742085324295,1.0
cbuckle.mat,341,1e-06,34100,275,168,34099,1.9780296943819973e-06,False,23.536835583,41164.52087921989,99.99706744868035
cbuckle.mat,341,1e-06,34100,613,261,398,9.257444718077239e-07,True,0.280880542,528.571697147067,1.1671554252199414
cbuckle.mat,341,1e-06,34100,11289,231,360,8.830369368464823e-07,True,0.258372583,36.27304785096579,1.0557184750733137
cbuckle.mat,341,1e-06,34100,8015,261,10451,9.980129126564588e-07,True,7.170686083,35846.965555106326,30.64809384164223
cbuckle.mat,341,1e-06,34100,10587,304,341,9.486242993965368e-07,True,0.23622625,11.703177872875358,1.0
cbuckle.mat,341,1e-06,34100,1117,226,416,9.898633429168914e-07,True,0.290507625,528.5716971470689,1.219941348973607
cbuckle.mat,341,1e-06,34100,3372,78,5831,9.965864813741631e-07,True,4.011620833,41334.50928451225,17.099706744868037
cbuckle.mat,341,1e-06,34100,7508,163,346,9.369535932825702e-07,True,0.235639125,27.123504713253237,1.0146627565982405
cbuckle.mat,341,1e-06,34100,10392,32,2318,9.931521533926077e-07,True,1.61400725,41334.509284512096,6.797653958944282
cbuckle.mat,341,1e-06,34100,8650,223,776,9.977878268388035e-07,True,0.552124916,376.9187457713623,2.275659824046921
cbuckle.mat,341,1e-06,34100,885,179,419,9.723759782165642e-07,True,0.29951775,96.5840340021998,1.2287390029325513
cbuckle.mat,341,1e-06,34100,12995,22,2171,9.825185184128627e-07,True,1.486076708,37700.05627405937,6.366568914956011
cbuckle.mat,341,1e-06,34100,2848,13,350,9.876947473129054e-07,True,0.240798334,373.3691012558344,1.0263929618768328
cbuckle.mat,341,1e-06,34100,11096,237,387,9.987166104868806e-07,True,0.267945542,96.58403400219747,1.1348973607038124
cbuckle.mat,341,1e-06,34100,8881,255,414,9.6700201499414e-07,True,0.282235334,528.5716971470619,1.2140762463343109
cbuckle.mat,341,1e-06,34100,12789,145,407,9.847156441820226e-07,True,0.28304675,94.51586045195528,1.1935483870967742
cbuckle.mat,341,1e-06,34100,5747,23,2113,9.959414630652809e-07,True,1.469552959,35846.965555105984,6.196480938416422
cbuckle.mat,341,1e-06,34100,8803,164,420,9.468238075310417e-07,True,0.300104834,528.5716971470639,1.2316715542521994
cbuckle.mat,341,1e-06,34100,1950,147,34099,1.6572560485359964e-05,False,23.126203334,32168.989332800284,99.99706744868035
cbuckle.mat,341,1e-06,34100,11976,257,23263,9.985957727672763e-07,True,16.035272833,28560.60022100831,68.2199413489736
cbuckle.mat,341,1e-06,34100,4173,38,342,9.724384429268856e-07,True,0.235840042,32.250629627820835,1.002932551319648
cbuckle.mat,341,1e-06,34100,8081,315,5649,9.98323357084964e-07,True,3.811680083,35846.965555106355,16.565982404692082
cbuckle.mat,341,1e-06,34100,7195,81,350,9.794388478106098e-07,True,0.2421455,528.5716971470711,1.0263929618768328
cbuckle.mat,341,1e-06,34100,9312,136,34099,1.6312749346360755e-05,False,23.329756167,36880.74334479121,99.99706744868035
cbuckle.mat,341,1e-06,34100,3654,97,15664,9.974705171748726e-07,True,10.583418334,40165.646443565834,45.935483870967744
cbuckle.mat,341,1e-06,34100,9890,205,414,9.890618009380857e-07,True,0.283624958,101.18496015020042,1.2140762463343109
cbuckle.mat,341,1e-06,34100,6302,47,343,9.245180601234651e-07,True,0.23608425,27.12350471325406,1.0058651026392962
cbuckle.mat,341,1e-06,34100,68,54,333,9.994890375211432e-07,True,0.229369083,4.502774280306719,0.9765395894428153
cbuckle.mat,341,1e-06,34100,9581,115,1868,9.991260555921568e-07,True,1.290379667,12491.75463651826,5.478005865102639
cbuckle.mat,341,1e-06,34100,10553,132,1173,9.949715267840468e-07,True,0.788499875,4362.928096790728,3.439882697947214
cbuckle.mat,341,1e-06,34100,12296,204,366,9.426316847506215e-07,True,0.249060834,65.19155600889123,1.0733137829912023
cbuckle.mat,341,1e-06,34100,2617,163,427,9.453741611237615e-07,True,0.288697542,485.23772225252407,1.252199413489736
cbuckle.mat,341,1e-06,34100,3471,178,333,9.787357991070014e-07,True,0.22684675,4.502774280306727,0.9765395894428153
